,RAh,RAm,RAs,DECsign,DECd,DECm,DECs,Catalog,Type,RA/deg,DEC/deg,Divergence,Original
17830,221.0,30.0,33.88509649173557,+,49.0,0.0,28.44759111449946,LoMorph,FRI,221.5094125268033,49.00790210864292,['FRI'],FRI
17833,221.0,31.0,15.598096694943706,+,53.0,39.0,37.410422244443566,LoMorph,FRII,221.5209994713041,53.66039178395679,['FRII'],FRII
17836,221.0,31.0,45.739039407137625,+,48.0,41.0,49.98650094924187,LoMorph,FRII,221.52937195539087,48.6972184724859,['FRII'],FRII
17839,221.0,32.0,51.00022362466234,+,48.0,46.0,15.2426787929096,LoMorph,FRI,221.547500062118,48.77090074410914,['FRI'],FRI
17842,221.0,34.0,8.894157102063218,+,48.0,44.0,36.251443691182885,LoMorph,FRI,221.56913726586168,48.74340317880311,['FRI'],FRI
17843,221.0,34.0,22.449284215574608,+,54.0,3.0,37.90069541009416,LoMorph,FRI,221.5729025789488,54.06052797094725,['FRI'],FRI
17844,221.0,34.0,42.379132904577546,+,49.0,43.0,40.36960350163497,LoMorph,FRI,221.57843864802905,49.72788044541712,['FRI'],FRI
17847,221.0,37.0,9.274017130796892,+,51.0,55.0,20.92469220170301,LoMorph,FRI,221.6192427825364,51.92247908116714,['FRI'],FRI
17849,221.0,38.0,29.687982460741296,+,50.0,59.0,33.77455060014313,LoMorph,FRI,221.641579995128,50.99271515294448,['FRI'],FRI
17853,221.0,41.0,1.8281437082373488,+,49.0,20.0,12.38696357792719,LoMorph,FRII,221.68384115103007,49.336774156549424,['FRII'],FRII
17865,221.0,48.0,56.01349170035064,+,47.0,31.0,38.29864267955486,LoMorph,FRI,221.8155593032501,47.5273051785221,['FRI'],FRI
17866,221.0,50.0,1.2109962130125496,+,53.0,20.0,17.073594949042104,LoMorph,FRI,221.83366972117028,53.33807599859696,['FRI'],FRI
17871,221.0,52.0,4.586465571519511,+,48.0,8.0,4.170883043330491,LoMorph,FRI,221.8679406848809,48.13449191195648,['FRI'],FRI
17876,221.0,57.0,39.56354569320865,+,46.0,35.0,49.0853819251015,LoMorph,FRI,221.96098987380367,46.59696816164586,['FRI'],FRI
17884,222.0,5.0,58.53762338739443,+,54.0,10.0,20.634677859919748,LoMorph,FRI,222.09959378427428,54.17239852162776,['FRI'],FRI
17885,222.0,6.0,21.1564636322828,+,52.0,36.0,26.349886527190733,LoMorph,FRI,222.1058767954534,52.60731941292422,['FRI'],FRI
17887,222.0,6.0,36.48481707920382,+,51.0,41.0,59.06801738464026,LoMorph,FRI,222.1101346714109,51.69974111594018,['FRI'],FRI
17893,222.0,9.0,3.1113929963999,+,47.0,5.0,2.626011862369637,LoMorph,FRII,222.1508642758324,47.08406278107288,['FRII'],FRII
17898,222.0,10.0,34.80979783375915,+,50.0,38.0,43.29090076999592,LoMorph,FRI,222.17633605495385,50.64535858354722,['FRI'],FRI
17903,222.0,12.0,35.15680075924365,+,55.0,20.0,41.60590683147802,LoMorph,FRII,222.20976577798868,55.34489052967541,['FRII'],FRII
17904,222.0,12.0,46.46039873761538,+,47.0,24.0,31.50783661851392,LoMorph,FRI,222.212905666316,47.40875217683848,['FRI'],FRI
17908,222.0,16.0,59.38381819811639,+,53.0,37.0,50.96936899341131,LoMorph,FRI,222.2831621717217,53.63082482472039,['FRI'],FRI
17909,222.0,17.0,23.408767463813547,+,46.0,29.0,4.816580729195721,LoMorph,FRI,222.28983576873995,46.48467127242478,['FRI'],FRI
17910,222.0,19.0,21.14093564711993,+,52.0,23.0,14.171529841844404,LoMorph,FRI,222.32253914879087,52.38726986940051,['FRI'],FRI
17916,222.0,23.0,55.33455940731756,+,53.0,3.0,50.24282010903505,LoMorph,FRII,222.3987040442798,53.063956338919176,['FRII'],FRII
17919,222.0,25.0,13.244130004170527,+,53.0,55.0,28.45944398957556,LoMorph,FRI,222.42034559166785,53.92457206777488,['FRI'],FRI
17922,222.0,28.0,19.663626338247013,+,53.0,50.0,29.654286908214544,LoMorph,FRI,222.472128785094,53.84157063525228,['FRI'],FRI
17925,222.0,30.0,4.889040232933439,+,54.0,5.0,3.127178091347105,LoMorph,FRII,222.50135806673137,54.08420199391426,"['FRII', 'FRI']",FRI
17932,222.0,33.0,7.713078424314972,+,49.0,13.0,18.647058373566665,LoMorph,FRII,222.55214252178453,49.22184640510377,['FRII'],FRII
17937,222.0,35.0,44.498706376498376,+,54.0,8.0,19.586405471174544,LoMorph,FRI,222.59569408510453,54.13877400151977,['FRI'],FRI
17943,222.0,41.0,5.600364135843847,+,55.0,2.0,51.32946336375028,LoMorph,FRI,222.6848889900377,55.04759151760104,['FRI'],FRI
17946,222.0,42.0,39.67513308702337,+,56.0,22.0,51.08324928817353,LoMorph,FRI,222.71102087030195,56.3808564581356,['FRI'],FRI
17949,222.0,43.0,35.10397576350897,+,53.0,0.0,10.596048036995851,LoMorph,FRII,222.72641777104545,53.00294334667694,['FRII'],FRII
17950,222.0,44.0,54.18199351499652,+,48.0,26.0,56.158767211445024,LoMorph,FRI,222.7483838870875,48.44893299089207,['FRI'],FRI
17954,222.0,46.0,1.1555884997414978,+,49.0,15.0,17.140675040761266,LoMorph,FRI,222.7669876634721,49.254761298622434,['FRI'],FRI
17955,222.0,47.0,22.570120467178185,+,53.0,34.0,6.750030558115441,LoMorph,FRII,222.78960281124088,53.56854167515503,['FRII'],FRII
17956,222.0,48.0,1.166137182378861,+,49.0,10.0,46.65766559690496,LoMorph,FRI,222.8003239269951,49.17962712933248,['FRI'],FRI
17957,222.0,49.0,4.93282491056334,+,51.0,13.0,24.283835677711068,LoMorph,FRII,222.8180368958085,51.22341217657714,['FRII'],FRII
17960,222.0,49.0,43.81066117788123,+,50.0,32.0,17.494899082008715,LoMorph,FRI,222.82883629477163,50.53819302752278,['FRI'],FRI
17962,222.0,50.0,27.321555309902124,+,56.0,9.0,33.44431815578787,LoMorph,FRII,222.84092265425275,56.15929008837661,['FRII'],FRII
17966,222.0,53.0,56.52486423983419,+,55.0,49.0,14.68678788864736,LoMorph,FRI,222.8990346845111,55.82074632996907,['FRI'],FRI
17967,222.0,54.0,33.55336815111286,+,46.0,8.0,19.43829725579292,LoMorph,FRII,222.909320380042,46.13873286034883,['FRII'],FRII
17969,222.0,55.0,40.81675410043317,+,55.0,26.0,5.988364204781647,LoMorph,FRI,222.9280046539168,55.43499676783466,['FRI'],FRI
17973,222.0,58.0,45.8445655272908,+,51.0,50.0,4.414653250867673,LoMorph,FRI,222.97940126820205,51.83455962590302,['FRI'],FRI
17975,222.0,59.0,6.317225448467525,+,49.0,32.0,25.26102345159586,LoMorph,FRI,222.98508811818013,49.54035028429211,['FRI'],FRI
17979,223.0,3.0,24.786269056205583,+,54.0,7.0,56.732215467635,LoMorph,FRII,223.05688507473783,54.13242561540768,['FRII'],FRII
17982,223.0,4.0,19.82865655870455,+,56.0,33.0,15.275114945789596,LoMorph,FRII,223.07217462682183,56.55424308748494,['FRII'],FRII
17985,223.0,6.0,9.19448063007394,+,48.0,28.0,18.45472647900237,LoMorph,FRI,223.10255402239724,48.4717929795775,['FRI'],FRI
17986,223.0,7.0,44.04220482479559,+,52.0,54.0,22.279757731366203,LoMorph,FRI,223.12890061245133,52.906188821592046,['FRI'],FRI
17990,223.0,10.0,23.886027581215785,+,51.0,57.0,29.02124622535382,LoMorph,FRII,223.1733016743281,51.95806145728482,['FRII'],FRII
17993,223.0,11.0,52.62877310718977,+,47.0,35.0,24.796963761710344,LoMorph,FRII,223.19795243697425,47.5902213788227,['FRII'],FRII
17994,223.0,12.0,56.56827141913709,+,50.0,25.0,11.68531309954517,LoMorph,FRI,223.2157134087276,50.419912586972096,['FRI'],FRI
17995,223.0,13.0,1.181133446466447,+,51.0,37.0,22.192639939813148,LoMorph,FRI,223.21699475929069,51.62283128887217,['FRI'],FRI
17996,223.0,13.0,14.44912298640702,+,49.0,13.0,59.13077198384656,LoMorph,FRI,223.22068031194067,49.233091881106624,['FRI'],FRI
17997,223.0,13.0,51.210615252405205,+,47.0,29.0,44.303854783124166,LoMorph,FRI,223.2308918375701,47.49563995966198,['FRI'],FRI
17998,223.0,14.0,31.432909764860145,+,50.0,9.0,31.04417185586556,LoMorph,FRII,223.2420646971569,50.158623381071074,['FRII'],FRII
18003,223.0,17.0,19.94878031733151,+,50.0,32.0,51.12991987341104,LoMorph,FRI,223.2888746611993,50.547536088853725,['FRI'],FRI
18008,223.0,20.0,8.14694425757807,+,54.0,8.0,13.436712881361927,LoMorph,FRI,223.33559637340488,54.13706575357816,['FRI'],FRI
18011,223.0,21.0,18.10439280325454,+,49.0,47.0,4.731977555310891,LoMorph,FRI,223.3550289980009,49.78464777154314,['FRI'],FRI
18017,223.0,25.0,20.588559248244565,+,55.0,37.0,3.0262653707541176,LoMorph,FRII,223.4223857109023,55.61750729593632,['FRII'],FRII
18022,223.0,30.0,11.8157048097828,+,54.0,17.0,11.036146921377394,LoMorph,FRI,223.5032821402249,54.28639892970038,['FRI'],FRI
18024,223.0,30.0,59.21809943176868,+,52.0,59.0,6.93428425679258,LoMorph,FRI,223.5164494720644,52.985259523404665,['FRI'],FRI
18029,223.0,36.0,40.72598317891561,+,47.0,1.0,4.001214456078515,LoMorph,FRII,223.61131277310523,47.01777811512669,['FRII'],FRII
18040,223.0,42.0,14.52503099634896,+,53.0,0.0,1.720520188808905,LoMorph,FRI,223.70403473083232,53.00047792227467,['FRI'],FRI
18045,223.0,45.0,7.616499316861791,+,53.0,36.0,3.9670667446125663,LoMorph,FRII,223.75211569425468,53.601101962984615,['FRII'],FRII
18050,223.0,48.0,58.540812309679495,+,48.0,8.0,14.378104299633492,LoMorph,FRI,223.8162613367527,48.13732725119434,['FRI'],FRI
18052,223.0,49.0,18.276372480941063,+,48.0,25.0,28.7078889594909,LoMorph,FRI,223.82174343680023,48.424641080266525,['FRI'],FRI
18053,223.0,50.0,5.664620343770821,+,52.0,37.0,3.352435873431432,LoMorph,FRI,223.8349068389844,52.61759789885373,['FRI'],FRI
18054,223.0,51.0,19.26668386705842,+,51.0,58.0,38.9582168816429,LoMorph,FRII,223.8553518566297,51.97748839357824,['FRII'],FRII
18056,223.0,52.0,19.28904145757315,+,54.0,23.0,53.55118197006561,LoMorph,FRII,223.8720247337382,54.39820866165835,['FRII'],FRII
18060,223.0,57.0,9.026540529469004,+,50.0,6.0,16.367069791018594,LoMorph,FRI,223.9525073723693,50.10454640827528,['FRI'],FRI
18061,223.0,57.0,41.47466756495987,+,56.0,10.0,5.1948749005447326,LoMorph,FRII,223.96152074099027,56.16810968747237,['FRII'],FRII
18062,223.0,58.0,23.248788427345065,+,57.0,0.0,54.55946471414848,LoMorph,FRI,223.97312466345204,57.01515540686504,['FRI'],FRI
18066,223.0,59.0,13.833789022064591,+,53.0,45.0,56.53084076304822,LoMorph,FRI,223.98717605250613,53.76570301132307,['FRI'],FRI
18067,224.0,0.0,28.22693079522196,+,56.0,5.0,31.10078138351753,LoMorph,FRII,224.00784081410976,56.0919724392732,['FRII'],FRII
18069,224.0,0.0,55.02374850459546,+,50.0,48.0,26.195209585968087,LoMorph,FRI,224.0152843745846,50.80727644710721,['FRI'],FRI
18077,224.0,8.0,36.93539450687922,+,53.0,20.0,33.46681724148084,LoMorph,FRI,224.1435931651408,53.34262967145597,['FRI'],FRI
18082,224.0,13.0,14.795907211755548,+,48.0,21.0,12.625580511342491,LoMorph,FRI,224.22077664089213,48.3535071056976,['FRI'],FRI
18083,224.0,14.0,38.54594633515717,+,46.0,27.0,9.84348564416166,LoMorph,FRI,224.24404054064863,46.45273430156782,['FRI'],FRI
18084,224.0,15.0,30.712089338533133,+,48.0,6.0,50.95366595485245,LoMorph,FRI,224.25853113592737,48.11415379609857,['FRI'],FRI
18086,224.0,16.0,28.586368980622865,+,50.0,37.0,20.59848232023171,LoMorph,FRI,224.27460732471684,50.622388467311175,['FRI'],FRI
18087,224.0,16.0,56.90141914226615,+,56.0,23.0,37.30152624170387,LoMorph,FRI,224.2824726164284,56.39369486840047,['FRI'],FRI
18092,224.0,19.0,53.33289475048332,+,47.0,12.0,12.81851136346745,LoMorph,FRII,224.3314813596529,47.20356069760096,['FRII'],FRII
18095,224.0,20.0,49.39497054429012,+,48.0,25.0,24.403928802746577,LoMorph,FRI,224.34705415848453,48.42344553577854,['FRI'],FRI
18100,224.0,25.0,57.602109875267615,+,54.0,31.0,38.53651742304805,LoMorph,FRI,224.4326672527432,54.527371254839736,['FRI'],FRI
18101,224.0,28.0,42.81659251681276,+,50.0,45.0,39.19473971769207,LoMorph,FRII,224.478560164588,50.76088742769936,['FRII'],FRII
18103,224.0,29.0,49.38841365823009,+,49.0,2.0,19.237227929965,LoMorph,FRII,224.4970523371273,49.03867700775832,['FRII'],FRII
18104,224.0,29.0,52.50863759962158,+,49.0,6.0,37.11761765404958,LoMorph,FRI,224.4979190659999,49.11031044934835,['FRI'],FRI
18105,224.0,30.0,54.69421577238336,+,51.0,19.0,10.385795686540291,LoMorph,FRI,224.5151928377145,51.31955160991293,['FRI'],FRI
18111,224.0,37.0,40.69338661553729,+,48.0,10.0,30.343665783615847,LoMorph,FRI,224.62797038517093,48.17509546271767,['FRI'],FRI
18116,224.0,41.0,48.515219342257296,+,56.0,10.0,25.7416752286872,LoMorph,FRII,224.69680978315063,56.17381713200797,['FRII'],FRII
18117,224.0,42.0,50.72220328543608,+,51.0,11.0,47.836848477214176,LoMorph,FRII,224.71408950091265,51.196621346799226,['FRII'],FRII
18120,224.0,45.0,45.77384586337985,+,49.0,46.0,47.76524691161171,LoMorph,FRI,224.76271495718427,49.77993479080878,['FRI'],FRI
18122,224.0,46.0,20.70182684732572,+,54.0,5.0,8.53218519021084,LoMorph,FRI,224.77241717412423,54.08570338477506,['FRI'],FRI
18131,224.0,51.0,41.44915514791819,+,55.0,24.0,58.91904785532688,LoMorph,FRI,224.86151365420776,55.41636640218204,['FRI'],FRI
18132,224.0,52.0,21.351318962972528,+,51.0,7.0,55.01043619183463,LoMorph,FRI,224.87259758860085,51.13194734338662,['FRI'],FRI
18133,224.0,53.0,4.532520524635402,+,55.0,59.0,34.28965315009464,LoMorph,FRII,224.8845923668124,55.99285823698614,['FRII'],FRII
18138,224.0,55.0,38.64527417763384,+,46.0,40.0,0.204080814523877,LoMorph,FRI,224.9274014650493,46.66672335578181,['FRI'],FRI
18139,224.0,55.0,45.084623176205696,+,49.0,47.0,18.994248252396343,LoMorph,FRI,224.9291901731045,49.78860951340344,['FRI'],FRI
18144,224.0,58.0,36.599198617097954,+,54.0,19.0,37.31768278291042,LoMorph,FRI,224.97683311072697,54.32703268966192,['FRI'],FRI
18145,224.0,59.0,59.55515561799757,+,50.0,43.0,38.92748286588812,LoMorph,FRII,224.9998764321161,50.72747985635164,['FRII'],FRII
18152,225.0,3.0,21.602196387011645,+,53.0,9.0,0.4583775598524653,LoMorph,FRI,225.0560006101075,53.15012732709996,['FRI'],FRI
18153,225.0,3.0,36.339832293897416,+,53.0,36.0,28.426279682781228,LoMorph,FRII,225.06009439785944,53.60789618880077,['FRII'],FRII
18155,225.0,4.0,58.56543753784308,+,54.0,58.0,27.875535486806484,LoMorph,FRI,225.0829348437605,54.97440987096856,['FRI'],FRI
18156,225.0,5.0,22.95717480710664,+,55.0,26.0,58.69497335492554,LoMorph,FRI,225.0897103263353,55.44963749259859,['FRI'],FRI
18158,225.0,6.0,41.14853329791913,+,51.0,54.0,20.16669161402035,LoMorph,FRI,225.1114301481383,51.90560185878167,['FRI'],FRI
18160,225.0,8.0,53.18686093298311,+,56.0,2.0,55.87100953254264,LoMorph,FRI,225.14810746137027,56.04885305820349,['FRI'],FRI
18164,225.0,12.0,46.7897815949118,+,50.0,18.0,49.33255061796842,LoMorph,FRI,225.2129971615541,50.31370348628277,['FRI'],FRI
18165,225.0,13.0,20.17350412283577,+,53.0,33.0,18.405010962417805,LoMorph,FRI,225.2222704178119,53.55511250304512,['FRI'],FRI
18166,225.0,13.0,36.51836538095495,+,53.0,55.0,31.119211528999813,LoMorph,FRI,225.2268106570503,53.92531089209139,['FRI'],FRI
18167,225.0,14.0,15.872223446635871,+,46.0,17.0,21.86053784562773,LoMorph,FRI,225.2377422842908,46.28940570495712,['FRI'],FRI
18168,225.0,14.0,37.09627562837795,+,52.0,27.0,2.6953314042219745,LoMorph,FRII,225.2436378543412,52.45074870316784,['FRII'],FRII
18171,225.0,15.0,29.53514910008153,+,50.0,21.0,43.2112527353263,LoMorph,FRII,225.25820420808336,50.36200312575981,['FRII'],FRII
18173,225.0,16.0,39.08329749880522,+,48.0,59.0,59.31622456252569,LoMorph,FRI,225.2775231381941,48.99981006237848,['FRI'],FRI
18174,225.0,16.0,53.17401578442059,+,52.0,15.0,4.422229003748157,LoMorph,FRI,225.2814372266068,52.251228396945486,['FRI'],FRI
18175,225.0,16.0,54.93231351005306,+,51.0,58.0,2.3623686845763814,LoMorph,FRI,225.28192564264168,51.96732288019016,['FRI'],FRI
18176,225.0,17.0,14.544167562660276,+,45.0,29.0,17.869043630833517,LoMorph,FRII,225.2873733798785,45.48829695656412,['FRII'],FRII
18177,225.0,17.0,18.2137068153952,+,49.0,54.0,18.288562336602467,LoMorph,FRI,225.2883926963376,49.90508015620461,['FRI'],FRI
18179,225.0,19.0,0.3793629245228658,+,53.0,45.0,11.849771984898894,LoMorph,FRII,225.3167720452568,53.75329160332914,['FRII'],FRII
18181,225.0,19.0,26.970023152794056,+,49.0,16.0,17.520916705140053,LoMorph,FRI,225.3241583397647,49.27153358797365,['FRI'],FRI
18184,225.0,20.0,35.69608684030072,+,54.0,16.0,18.357366743870216,LoMorph,FRII,225.3432489130112,54.27176593520663,['FRII'],FRII
18187,225.0,23.0,11.665902657530296,+,50.0,34.0,50.07066829052235,LoMorph,FRI,225.3865738618493,50.580575185636256,['FRI'],FRI
18192,225.0,29.0,44.46591984153429,+,47.0,37.0,3.448582996462619,LoMorph,FRII,225.49568497773376,47.61762460638791,['FRII'],FRII
18194,225.0,32.0,21.410928364666688,+,52.0,13.0,53.99610069892845,LoMorph,FRI,225.53928081343463,52.23166558352748,['FRI'],FRI
18195,225.0,32.0,24.57434758181762,+,53.0,4.0,19.30860226692687,LoMorph,FRI,225.5401595409949,53.07203016729637,['FRI'],FRI
18197,225.0,32.0,59.232002805702,+,51.0,14.0,51.61873140010073,LoMorph,FRI,225.54978666744603,51.24767186983336,['FRI'],FRI
18198,225.0,33.0,10.261635285287412,+,48.0,17.0,32.44681629578167,LoMorph,FRI,225.5528504542459,48.29234633785994,['FRI'],FRI
18199,225.0,33.0,10.99760298909132,+,49.0,38.0,28.652300333776,LoMorph,FRI,225.5530548897192,49.64129230564827,['FRI'],FRI
18200,225.0,33.0,46.28785982091131,+,56.0,15.0,14.03289527387983,LoMorph,FRI,225.5628577388392,56.25389802646497,['FRI'],FRI
18209,225.0,41.0,25.90411296186176,+,53.0,30.0,42.70297855686351,LoMorph,FRI,225.6905289202672,53.51186193848802,['FRI'],FRI
18214,225.0,45.0,35.47705981255831,+,46.0,53.0,24.695594247675672,LoMorph,FRI,225.7598547388368,46.890193220624354,['FRI'],FRI
18217,225.0,49.0,24.25289744229304,+,50.0,30.0,54.66035050973801,LoMorph,FRI,225.8234035826229,50.51518343069715,['FRI'],FRI
18218,225.0,49.0,39.69632268161604,+,55.0,21.0,57.48292781759915,LoMorph,FRI,225.82769342296712,55.36596747994933,['FRI'],FRI
18222,225.0,55.0,49.28428212722338,+,55.0,53.0,41.774510959809845,LoMorph,FRII,225.9303567450353,55.8949373641555,['FRII'],FRII
18226,225.0,59.0,9.17609589899712,+,54.0,31.0,41.00342099555064,LoMorph,FRI,225.98588224886083,54.5280565058321,['FRI'],FRI
18228,226.0,2.0,42.27325101762062,+,49.0,39.0,1.9633528381780248,LoMorph,FRII,226.04507590306045,49.65054537578838,['FRII'],FRII
18229,226.0,3.0,29.472273856704305,+,53.0,12.0,18.98818107061004,LoMorph,FRI,226.058186742738,53.20527449474184,['FRI'],FRI
18235,226.0,20.0,19.59800679151158,+,54.0,22.0,23.029773051392795,LoMorph,FRI,226.33877722410875,54.37306382584761,['FRI'],FRI
18240,226.0,22.0,20.281484695947256,+,51.0,29.0,45.09680296164106,LoMorph,FRII,226.3723004124156,51.4958602230449,['FRII'],FRII
18242,226.0,23.0,35.41625773177202,+,52.0,41.0,27.62473853384165,LoMorph,FRI,226.39317118270327,52.69100687181496,['FRI'],FRI
18246,226.0,26.0,24.933271062470794,+,54.0,54.0,6.698042197525069,LoMorph,FRI,226.4402592419618,54.90186056727709,['FRI'],FRI
18252,226.0,32.0,46.63187939577711,+,51.0,36.0,39.82248527079776,LoMorph,FRII,226.5462866331655,51.61106180146411,['FRII'],FRII
18253,226.0,33.0,50.52367928773947,+,53.0,11.0,34.554915725197475,LoMorph,FRI,226.5640343553577,53.19293192103478,['FRI'],FRI
18257,226.0,36.0,39.181851317359815,+,54.0,49.0,27.966082642479364,LoMorph,FRI,226.61088384758816,54.82443502295624,['FRI'],FRI
18259,226.0,37.0,1.4485537129235126,+,52.0,34.0,55.24982814138525,LoMorph,FRI,226.61706904269803,52.58201384115039,['FRI'],FRI
18260,226.0,37.0,16.703092805714732,+,47.0,47.0,20.685253488700823,LoMorph,FRI,226.62130641466825,47.7890792370802,['FRI'],FRI
18264,226.0,42.0,49.79882318670434,+,47.0,47.0,8.936495338743384,LoMorph,FRI,226.71383300644075,47.78581569314965,['FRI'],FRI
18265,226.0,43.0,19.20654804807328,+,52.0,31.0,37.71835190008176,LoMorph,FRI,226.72200181890224,52.52714398663891,['FRI'],FRI
18266,226.0,44.0,51.5180467410778,+,48.0,55.0,9.558287381619834,LoMorph,FRI,226.7476439018725,48.919321746494894,['FRI'],FRI
18268,226.0,46.0,0.8833646011248675,+,51.0,11.0,18.33023688871208,LoMorph,FRI,226.7669120457225,51.18842506580242,['FRI'],FRI
18269,226.0,46.0,11.107089834595172,+,53.0,46.0,37.76064044775978,LoMorph,FRI,226.7697519693985,53.77715573345771,['FRI'],FRI
18270,226.0,52.0,25.115644821714795,+,51.0,38.0,31.96624777853117,LoMorph,FRI,226.8736432346727,51.64221284660515,['FRI'],FRI
18275,226.0,55.0,10.370730022680164,+,53.0,43.0,38.33154380939845,LoMorph,FRI,226.9195474250063,53.72731431772483,['FRI'],FRI
18282,227.0,0.0,18.25871700280004,+,53.0,17.0,35.04589712860195,LoMorph,FRI,227.0050718658341,53.293068304757945,['FRI'],FRI
18287,227.0,1.0,33.98359914815728,+,52.0,41.0,11.391206354823566,LoMorph,FRI,227.02610655531893,52.686497557320784,['FRI'],FRI
18295,227.0,8.0,58.82787839133925,+,51.0,49.0,23.13155943317099,LoMorph,FRI,227.14967441066423,51.82309209984255,['FRI'],FRI
18297,227.0,13.0,55.86160272861889,+,48.0,0.0,58.887509856316456,LoMorph,FRI,227.23218377853573,48.01635764162676,['FRI'],FRI
18304,227.0,23.0,39.91584005872937,+,53.0,8.0,25.77598599189741,LoMorph,FRI,227.39442106668287,53.140493329442194,['FRI'],FRI
18306,227.0,27.0,32.932923379216845,+,52.0,17.0,39.13207362513333,LoMorph,FRI,227.459148034272,52.29420335378476,['FRI'],FRI
18311,227.0,30.0,2.291585849513922,+,51.0,46.0,7.703858709282372,LoMorph,FRI,227.5006365516249,51.768806627419245,['FRI'],FRI
18315,227.0,33.0,39.06307574372477,+,48.0,57.0,19.51595811461744,LoMorph,FRI,227.56085085437329,48.95542109947628,['FRI'],FRI
18321,227.0,39.0,3.110226956207498,+,48.0,32.0,59.17861713649188,LoMorph,FRI,227.65086395193228,48.54977183809347,['FRI'],FRI
18328,227.0,48.0,32.426334320161914,+,47.0,39.0,41.63004825860014,LoMorph,FRI,227.80900731508893,47.661563902294056,['FRI'],FRI
18335,228.0,0.0,35.31757319958615,+,54.0,18.0,1.3919189400849064,LoMorph,FRII,228.00981043699989,54.30038664415002,['FRII'],FRII
18338,228.0,4.0,5.225710250531392,+,51.0,47.0,31.86238909554106,LoMorph,FRI,228.06811825284737,51.79218399697098,['FRI'],FRI
18342,228.0,9.0,17.376290834690735,+,54.0,32.0,24.857375601040417,LoMorph,FRI,228.15482674745408,54.54023815988918,['FRI'],FRI
